62,3,2013-06-23,17:18:59
63,3,2012-08-11,04:35:38
64,3,2013-04-16,13:49:41
65,3,2012-11-01,04:05:52
66,3,2013-01-22,01:27:24
67,3,2013-06-07,11:58:37
68,3,2013-04-05,17:43:30
69,3,2012-12-29,13:15:33
70,3,2012-09-19,05:08:21
71,3,2013-03-31,07:54:44
72,3,2013-03-04,03:12:11
73,3,2013-05-21,23:27:41
74,3,2012-08-21,09:56:27
75,3,2013-03-25,14:13:32
76,3,2012-11-04,23:03:12
77,3,2013-05-06,14:45:30
78,3,2013-03-29,08:57:51
79,3,2013-05-29,00:06:34
80,3,2013-02-13,22:38:09
81,3,2013-05-05,07:26:02
82,4,2013-11-21,13:38:49
83,4,2014-04-25,22:02:11
84,4,2014-03-18,07:41:23
85,4,2013-12-10,13:03:19
86,4,2014-02-22,02:59:14
87,4,2014-04-22,19:57:29
88,4,2013-12-12,07:29:32
89,4,2014-02-27,16:17:03
90,4,2014-06-28,18:27:24
91,4,2013-12-19,23:23:40
92,4,2014-02-04,19:08:31
93,4,2014-01-04,00:27:10
94,4,2014-05-23,18:42:34
95,4,2013-08-25,02:21:09
96,4,2014-06-13,02:20:17
97,4,2013-09-09,09:23:41
98,4,2013-11-25,11:16:00
99,4,2014-04-11,01:28:58
100,4,2014-01-16,17:26:43
101,4,2013-11-07,01:46:38
102,4,2013-11-02,04:04:01
103,4,2014-06-26,03:05:03
104,4,2014-06-17,01:10:34
105,4,2014-05-02,13:45:55
106,4,2014-05-05,14:53:36
107,4,2014-01-17,21:08:22
108,4,2014-05-25,21:33:56
109,4,2014-02-16,10:54:10
110,4,2014-06-08,03:52:28
111,4,2014-02-08,15:35:05
112,4,2014-03-15,08:00:47
113,4,2013-11-07,17:24:44
114,4,2013-09-27,04:53:51
115,4,2013-08-23,15:38:34
116,4,2014-04-20,13:33:00
117,4,2014-03-16,08:52:40
118,4,2014-07-01,13:16:50
119,4,2013-12-05,21:36:29
120,4,2013-10-04,00:09:28
121,4,2013-08-22,05:46:36
122,4,2014-05-20,19:38:35
123,4,2013-11-15,20:35:23
124,4,2014-05-02,07:05:37
125,4,2014-04-28,08:00:14
126,4,2013-09-17,00:49:53
127,4,2014-05-06,19:24:56
128,4,2013-08-20,17:44:51
129,4,2014-05-31,18:27:51
130,4,2014-03-20,06:11:25
131,4,2013-10-25,03:35:40
132,4,2013-11-29,08:05:30
133,4,2014-02-20,16:50:57
134,4,2014-03-30,06:45:20
135,4,2013-10-24,02:33:46
136,4,2014-04-10,19:10:48
137,4,2014-06-09,09:33:26
138,4,2014-05-18,19:50:50
139,4,2014-05-10,11:17:45
140,4,2014-03-09,17:07:58
141,4,2013-12-17,17:34:17
142,4,2013-12-08,14:41:20
143,4,2014-01-24,23:20:07
144,4,2013-08-05,21:45:45
145,4,2014-04-25,20:11:48
146,4,2013-09-14,07:50:09
147,4,2014-02-01,16:08:24
148,4,2013-10-14,22:17:25
149,4,2014-06-16,07:12:20
150,4,2014-02-20,23:59:39
151,4,2013-09-16,06:57:26
152,4,2014-05-07,16:52:38
153,4,2014-03-20,09:01:24
154,4,2013-10-21,06:22:44
155,4,2013-08-18,02:34:36
156,4,2013-12-30,09:37:08
157,4,2014-05-09,13:08:50
158,4,2013-09-10,10:38:05
159,4,2014-01-03,13:57:03
160,4,2014-04-21,10:15:20
161,4,2014-05-05,00:35:24
162,4,2013-09-28,21:02:57
163,4,2014-03-29,05:41:32
164,4,2014-04-14,06:10:08
165,4,2014-04-07,22:13:22
166,4,2014-02-02,03:16:05
167,4,2014-02-28,16:35:12
168,4,2013-08-16,03:19:19
169,4,2014-04-30,05:14:58
170,4,2014-01-20,21:52:48
171,4,2013-10-02,14:48:46
172,4,2013-08-20,05:13:18
173,4,2014-06-07,05:55:32
174,4,2014-02-01,00:50:44
175,4,2014-07-06,00:47:44
176,4,2014-05-21,07:25:45
177,4,2013-08-19,08:00:34
178,4,2013-10-16,23:37:50
179,4,2013-11-05,14:55:56
180,4,2013-10-01,04:42:58
181,4,2013-09-06,16:18:40
182,4,2013-08-16,04:59:00
183,4,2013-09-24,09:42:03
184,4,2013-10-22,06:25:34
185,4,2014-04-07,03:36:22
186,4,2013-09-05,01:36:37
187,4,2013-09-17,19:32:08
188,4,2013-11-06,17:04:21
189,4,2013-08-26,23:37:30
190,4,2014-04-25,01:24:42
191,4,2014-05-12,19:11:54
192,4,2014-01-04,03:06:47
193,4,2013-08-15,08:31:32
194,4,2014-02-26,22:05:39
195,4,2014-01-13,13:39:12
196,4,2014-02-01,03:10:12
197,4,2014-01-22,23:01:11
198,4,2013-12-12,11:11:31
199,4,2014-04-28,03:12:12
200,4,2014-01-24,09:37:05
201,4,2014-02-20,08:28:37
202,4,2013-10-15,11:05:56
203,4,2014-03-24,13:37:50
204,4,2014-03-14,04:32:23
205,4,2014-06-29,19:33:39
206,4,2013-11-06,13:31:29
207,4,2014-01-10,05:50:26
208,4,2013-09-26,11:34:51
209,4,2014-06-17,23:59:23
210,4,2013-10-21,02:02:51
211,4,2014-06-18,17:51:25
212,4,2014-01-08,06:50:10
213,4,2013-08-31,02:32:52
214,5,2015-03-21,05:36:59
215,5,2014-11-13,11:08:31
216,5,2015-01-03,15:35:27
217,5,2015-06-26,16:07:20
218,5,2014-11-10,03:47:09
219,5,2015-06-23,22:22:17
220,5,2015-05-04,00:57:05
221,5,2014-09-06,21:54:54
222,5,2014-10-14,00:23:39
223,5,2014-10-28,10:51:14
224,5,2014-08-19,10:19:52
225,5,2014-12-30,16:07:00
226,5,2014-11-14,09:41:52
227,5,2014-08-02,03:25:52
228,5,2014-11-14,08:27:19
229,5,2015-06-06,08:27:08
230,5,2014-11-27,05:49:53
231,5,2014-08-15,16:49:23
232,5,2014-08-11,04:14:10
233,5,2015-06-16,12:43:39
234,5,2015-03-05,20:49:13
235,5,2014-11-23,09:06:23
236,5,2014-10-30,03:11:22
237,5,2015-01-04,09:00:59
238,5,2014-08-04,19:47:14
239,5,2015-04-11,21:47:14
240,5,2014-09-01,02:37:46
241,5,2014-10-25,08:28:19
242,5,2014-11-24,17:22:27
243,5,2015-04-08,04:22:29
244,5,2015-04-07,16:05:30
245,5,2015-05-09,18:24:48
246,5,2015-04-01,07:06:36
247,5,2014-08-09,23:49:14
248,5,2015-06-28,10:37:28
249,5,2014-09-03,18:22:31
250,5,2015-06-15,21:45:18
251,5,2015-03-16,07:08:53
252,5,2014-12-15,22:34:06
253,5,2014-12-04,20:16:13
254,5,2015-04-19,17:26:29
255,5,2015-01-20,13:27:25
256,5,2014-08-14,03:06:04
257,5,2015-05-10,20:23:31
258,5,2015-05-27,05:26:53
259,5,2014-10-11,14:31:37
260,5,2014-09-02,13:30:01
261,5,2014-08-09,21:51:35
262,5,2015-04-27,04:17:45
263,5,2015-03-28,21:48:11
264,5,2015-06-28,02:33:20
265,5,2014-12-15,21:12:57
266,5,2015-06-25,14:16:55
267,5,2015-06-08,00:31:18
268,5,2015-03-04,02:23:08
269,5,2014-09-25,19:55:02
270,5,2014-10-01,18:26:40
271,5,2015-04-28,17:26:49
272,5,2014-08-02,07:00:37
273,5,2015-04-23,01:10:53
274,5,2015-05-13,13:38:58
275,5,2014-08-06,08:14:11
276,5,2015-05-01,05:46:14
277,5,2014-12-03,04:37:31
278,5,2015-02-14,00:49:18
279,5,2015-01-01,22:09:40
280,5,2014-10-07,19:20:55
281,5,2014-12-26,19:04:24
282,5,2014-12-27,09:55:15
283,5,2015-05-10,22:10:09
284,5,2015-01-21,11:06:25
285,5,2014-10-15,22:08:15
286,5,2014-10-22,14:22:02
287,5,2014-10-02,13:29:13
288,5,2015-03-22,11:24:48
289,5,2015-06-24,05:10:07
290,5,2015-03-12,22:22:44
291,5,2015-03-02,10:38:07
292,5,2014-11-14,03:58:59
293,5,2014-08-29,11:00:52
294,5,2015-03-31,22:20:07
295,5,2015-01-25,16:19:04
296,5,2015-04-03,20:34:33
297,5,2015-05-17,19:34:33
298,5,2014-09-22,21:11:44
299,5,2015-01-17,21:22:29
300,5,2015-03-16,01:52:39
301,5,2015-06-29,09:38:34
302,5,2015-03-15,23:53:42
303,5,2015-02-12,21:55:38
304,5,2014-09-13,04:00:55
305,5,2015-04-11,01:07:41
306,5,2014-11-25,19:37:30
307,5,2014-09-18,20:55:36
308,5,2015-07-02,06:32:01
309,5,2014-09-13,06:13:43
310,5,2015-03-13,22:03:29
311,5,2015-03-28,07:42:57
312,5,2014-10-26,16:18:42
313,5,2014-08-19,08:24:40
314,5,2014-12-31,19:55:49
315,5,2015-06-09,03:26:01
316,5,2015-01-26,00:32:24
317,5,2015-01-14,23:54:30
318,5,2015-05-03,02:31:31
319,5,2014-12-15,11:44:21
320,5,2015-07-01,07:42:49
321,5,2014-09-04,00:01:31
322,5,2014-08-28,00:23:28
323,5,2014-08-19,03:55:25
324,5,2015-01-19,11:23:26
325,5,2015-01-09,15:32:36
326,5,2014-08-08,19:17:29
327,5,2015-03-08,20:04:22
328,5,2014-09-29,23:17:48
329,5,2015-02-03,15:44:23
330,5,2014-09-11,07:03:29
331,5,2015-04-25,15:19:35
332,5,2014-09-04,09:59:18
333,5,2014-11-23,01:38:23
334,5,2015-03-31,21:21:49
335,5,2015-04-19,08:55:12
336,5,2014-09-07,02:50:24
337,5,2015-03-04,13:14:39
338,5,2015-03-09,02:39:23
339,5,2015-06-22,00:40:54
340,5,2014-09-27,03:04:13
341,5,2014-09-24,14:15:20
342,5,2015-05-22,19:10:22
343,5,2015-03-04,09:49:23
344,5,2015-03-15,22:09:41
345,5,2014-09-27,00:13:57
346,5,2014-10-06,03:24:02
347,5,2014-12-18,01:58:56
348,5,2015-05-14,03:33:23
349,5,2015-03-08,17:37:44
350,5,2014-12-26,08:28:25
351,5,2015-05-05,21:05:22
352,5,2015-05-11,04:28:44
353,5,2014-09-10,11:37:21
354,5,2015-04-08,19:39:27
355,5,2015-06-20,19:49:16
356,5,2015-02-05,02:50:24
357,5,2015-06-24,05:13:21
358,5,2014-12-04,11:33:08
359,5,2014-09-15,02:14:05
360,5,2015-04-19,13:45:18
361,5,2015-06-01,12:38:20
362,5,2015-01-31,07:23:29
363,5,2015-06-21,01:42:15
364,5,2014-11-18,08:02:16
365,5,2014-10-28,03:30:40
366,5,2015-05-14,19:22:19
367,5,2015-05-26,15:17:01
368,5,2015-05-30,20:16:28
369,5,2014-12-14,06:21:43
370,6,2015-10-28,22:20:14
371,6,2015-08-14,15:28:46
372,6,2015-08-06,13:18:48
373,6,2015-10-27,08:33:45
374,6,2016-02-13,17:56:37
375,6,2015-09-13,22:10:34
376,6,2016-02-29,19:48:16
377,6,2015-09-04,13:51:46
378,6,2015-09-18,14:06:11
379,6,2016-01-30,07:12:30
380,6,2016-04-02,01:50:49
381,6,2015-08-21,06:42:29
382,6,2016-05-13,09:52:52
383,6,2016-02-02,16:01:20
384,6,2015-12-14,23:27:16
385,6,2016-02-15,07:21:06
386,6,2016-02-02,10:16:27
387,6,2015-10-19,02:06:42
388,6,2016-02-08,05:38:05
389,6,2015-08-19,11:52:24
390,6,2016-04-17,17:09:55
391,6,2016-06-27,02:20:14
392,6,2016-02-13,14:48:20
393,6,2016-03-16,10:44:18
394,6,2015-11-08,10:00:12
395,6,2015-08-12,10:37:59
396,6,2016-03-22,23:11:49
397,6,2016-02-21,00:27:16
398,6,2016-02-20,12:35:54
399,6,2016-06-12,07:54:10
400,6,2016-05-24,22:22:10
401,6,2015-09-11,12:18:27
402,6,2016-04-24,10:27:32
403,6,2015-10-11,10:06:56
404,6,2015-08-16,09:56:10
405,6,2016-03-12,14:31:52
406,6,2016-05-01,19:33:01
407,6,2015-10-30,09:40:26
408,6,2016-01-27,19:39:50
409,6,2016-04-26,21:08:15
410,6,2015-08-05,07:00:42
411,6,2015-09-14,05:57:32
412,6,2015-10-26,13:08:29
413,6,2015-12-21,13:48:28
414,6,2015-12-03,15:48:23
415,6,2015-09-16,16:26:15
416,6,2016-03-31,15:46:00
417,6,2015-11-25,12:43:40
418,6,2015-09-10,07:56:58
419,6,2015-11-27,23:53:26
420,6,2015-11-27,10:22:03
421,6,2016-07-02,19:09:20
422,6,2016-04-27,10:17:58
423,6,2016-01-17,22:54:53
424,6,2016-03-29,01:38:52
425,6,2015-10-14,14:32:10
426,6,2015-12-05,09:57:51
427,6,2015-09-04,07:43:08
428,6,2015-09-30,20:45:06
429,6,2015-12-12,07:22:21
430,6,2016-03-19,19:49:37
431,6,2016-05-24,13:49:11
432,6,2016-04-08,10:50:23
433,6,2016-03-28,11:26:47
434,6,2015-09-29,15:11:34
435,6,2015-10-14,14:13:23
436,6,2016-05-03,21:22:40
437,6,2016-01-12,14:01:31
438,6,2015-09-01,20:21:24
439,6,2015-09-04,01:20:25
440,6,2015-12-01,08:54:33
441,6,2016-03-22,13:12:31
442,6,2015-10-19,03:44:01
443,6,2015-12-01,02:54:32
444,6,2015-11-12,23:15:13
445,6,2015-09-29,06:07:32
446,6,2016-04-15,21:31:46
447,6,2015-09-13,01:23:35
448,6,2016-01-20,07:11:46
449,6,2016-05-20,20:50:34
450,6,2015-08-07,05:30:12
451,6,2015-10-19,11:50:22
452,6,2016-02-18,15:30:41
453,6,2015-10-03,01:31:25
454,6,2016-01-31,10:17:36
455,6,2016-05-15,11:04:06
456,6,2016-03-20,21:31:07
457,6,2016-06-23,23:08:49
458,6,2016-04-12,01:40:22
459,6,2015-08-17,10:03:27
460,6,2016-06-19,17:05:52
461,6,2016-02-27,15:10:31
462,6,2016-01-19,11:09:36
463,6,2015-12-15,02:42:37
464,6,2015-08-03,21:10:29
465,6,2015-09-02,07:52:15
466,6,2016-02-10,01:59:46
467,6,2015-08-24,15:08:24
468,6,2016-01-13,04:00:18
469,6,2015-12-27,03:54:22
470,6,2015-09-30,06:45:41
471,6,2015-10-15,12:54:25
472,6,2016-01-17,06:44:42
473,6,2015-10-10,02:12:18
474,6,2015-10-19,15:33:58
475,6,2015-11-12,06:55:03
476,6,2015-11-07,09:55:39
477,6,2015-10-24,12:24:11
478,6,2015-11-23,03:35:03
479,6,2016-01-03,11:14:18
480,6,2015-12-31,04:53:43
481,6,2015-11-09,21:40:12
482,6,2015-12-08,16:26:17
483,6,2015-08-11,17:32:13
484,6,2016-05-09,11:33:18
485,6,2015-11-12,08:28:06
486,6,2015-11-02,12:48:02
487,6,2016-06-28,16:53:25
488,6,2016-02-18,16:58:23
489,6,2015-10-08,09:47:41
490,6,2015-08-21,10:03:23
491,6,2016-04-14,03:09:53
492,6,2016-01-09,13:08:48
493,6,2015-09-06,02:23:16
494,6,2016-05-06,15:05:42
495,6,2015-12-15,20:44:27
496,6,2015-09-16,12:39:18
497,6,2015-10-05,20:56:23
498,6,2016-06-01,21:05:06
499,6,2016-03-27,10:37:29
500,6,2016-01-31,10:55:07
501,6,2015-12-22,19:03:43
502,6,2015-10-23,02:24:46
503,6,2016-05-27,13:38:35
504,6,2016-04-13,22:14:12
505,6,2016-02-18,05:50:09
506,6,2015-11-01,15:30:09
507,6,2016-01-04,19:23:58
508,6,2015-08-09,09:18:47
509,6,2016-01-29,02:57:23
510,6,2016-06-21,17:31:04
511,6,2015-12-09,23:51:40
512,6,2015-08-16,05:06:29
513,6,2015-11-11,19:40:19
514,6,2016-02-10,18:12:06
515,6,2016-03-19,17:55:15
516,6,2015-08-20,05:24:00
517,6,2016-06-03,01:53:12
518,6,2015-08-29,21:11:00
519,6,2015-12-17,01:43:37
520,6,2015-08-17,03:59:27
521,6,2016-04-11,19:39:57
522,6,2015-11-09,06:54:38
523,6,2016-05-28,07:17:20
524,6,2016-03-13,21:19:05
525,6,2016-01-25,19:20:24
526,6,2016-03-11,10:24:40
527,6,2016-03-28,05:31:15
528,6,2016-05-07,00:48:11
529,6,2016-06-22,12:48:10
530,6,2015-11-21,01:46:17
531,6,2016-02-24,07:29:33
532,6,2016-01-02,10:30:02
533,6,2015-12-20,06:32:55
534,6,2015-12-05,00:58:09
535,6,2015-10-01,03:30:51
536,6,2015-09-19,00:46:40
537,6,2016-05-13,15:03:32
538,6,2015-10-11,08:28:52
539,6,2015-12-11,00:06:43
540,6,2016-02-08,13:39:02
541,6,2016-05-27,13:26:41
542,6,2016-01-03,05:39:27
543,6,2016-03-27,22:39:59
544,6,2016-01-06,16:35:57
545,6,2015-11-04,21:12:34
546,6,2016-05-23,22:49:37
547,6,2016-02-10,19:55:34
548,6,2016-05-16,05:56:33
549,6,2015-09-07,22:50:06
550,6,2016-02-23,01:36:47
551,6,2015-10-22,03:30:50
552,7,2016-10-08,15:14:31
553,7,2016-08-30,22:54:21
554,7,2016-11-04,10:38:28
555,7,2016-09-01,09:37:23
556,7,2016-08-08,09:33:10
557,7,2017-03-28,01:46:53
558,7,2017-06-05,01:10:34
559,7,2017-06-19,08:09:20
560,7,2016-11-17,16:42:42
561,7,2017-06-21,04:41:09
562,7,2017-02-04,09:27:51
563,7,2016-10-25,03:45:06
564,7,2016-12-09,02:14:55
565,7,2017-01-05,22:14:20
566,7,2017-04-26,12:56:19
567,7,2016-08-18,16:32:48
568,7,2017-03-20,07:41:59
569,7,2016-11-15,01:42:00
570,7,2017-02-01,22:10:13
571,7,2016-12-12,15:44:52
572,7,2017-04-25,19:13:05
573,7,2016-12-12,05:21:35
574,7,2017-05-04,16:19:07
575,7,2017-04-28,07:43:12
576,7,2016-08-29,06:24:54
577,7,2017-02-14,17:19:33
578,7,2016-11-20,19:06:34
579,7,2017-07-01,14:00:55
580,7,2017-03-26,14:24:50
581,7,2017-05-17,18:46:31
582,7,2016-10-01,12:08:03
583,7,2016-12-24,09:51:14
584,7,2016-11-28,23:10:35
585,7,2016-10-30,16:38:22
586,7,2017-01-04,16:05:45
587,7,2017-01-16,16:33:04
588,7,2016-08-16,09:55:02
589,7,2016-08-02,19:32:59
590,7,2016-11-13,15:18:45
591,7,2016-09-01,16:38:23
592,7,2017-02-24,21:46:53
593,7,2017-05-07,05:27:46
594,7,2017-05-19,10:58:30
595,7,2017-04-28,08:19:37
596,7,2017-07-06,17:29:57
597,7,2016-09-08,08:20:45
598,7,2017-06-17,01:08:54
599,7,2017-06-06,01:08:54
600,7,2016-11-15,23:32:23
601,7,2017-04-01,21:41:25
602,7,2017-01-12,11:11:25
603,7,2017-02-03,01:54:42
604,7,2017-02-23,23:56:54
605,7,2016-11-16,21:36:34
606,7,2017-05-15,02:07:25
607,7,2017-05-26,23:08:24
608,7,2017-03-31,23:13:12
609,7,2017-03-03,17:54:24
610,7,2017-04-24,04:05:36
611,7,2017-07-05,21:47:44
612,7,2016-08-17,15:31:37
613,7,2017-02-09,13:19:06
614,7,2017-04-23,20:25:53
615,7,2017-04-02,14:12:17
616,7,2016-11-29,20:52:14
617,7,2016-10-10,20:39:10
618,7,2016-09-03,13:22:20
619,7,2016-09-05,06:58:42
620,7,2017-05-24,21:39:29
621,7,2017-02-07,12:56:55
622,7,2017-03-27,07:35:46
623,7,2017-04-11,19:04:34
624,7,2017-04-03,05:37:22
625,7,2016-10-21,02:26:31
626,7,2017-02-22,16:47:40
627,7,2016-09-03,04:07:43
628,7,2016-12-10,14:14:22
629,7,2017-03-26,18:29:35
630,7,2017-05-03,23:50:49
631,7,2016-09-30,12:25:55
632,7,2017-01-05,16:30:41
633,7,2017-02-13,15:11:14
634,7,2016-08-16,10:40:33
635,7,2017-01-01,14:08:31
636,7,2016-12-07,19:56:02
637,7,2017-01-05,20:58:43
638,7,2016-10-08,23:18:43
639,7,2017-06-10,14:17:08
640,7,2017-03-07,12:31:25
641,7,2017-01-16,12:39:04
642,7,2017-06-23,02:17:21
643,7,2016-11-05,04:07:37
644,7,2017-06-04,00:37:04
645,7,2017-04-24,14:56:05
646,7,2017-05-18,11:06:20
647,7,2017-03-23,04:53:05
648,7,2017-04-22,16:57:43
649,7,2016-09-01,06:13:26
650,7,2017-01-22,17:07:48
651,7,2016-12-21,23:57:44
652,7,2016-08-01,15:41:08
653,7,2016-11-20,21:09:44
654,7,2017-01-12,11:38:43
655,7,2016-08-04,16:19:14
656,7,2017-01-23,00:15:07
657,7,2017-06-15,16:48:47
658,7,2017-05-06,20:50:31
659,7,2017-03-22,01:42:36
660,7,2016-11-20,15:16:16
661,7,2017-06-12,05:17:57
662,7,2016-10-16,20:42:15
663,7,2017-06-05,18:07:03
664,7,2017-01-21,22:42:53
665,7,2017-02-06,23:41:41
666,7,2017-04-05,02:13:18
667,7,2017-05-05,12:10:33
668,7,2017-02-22,07:29:24
669,7,2017-06-25,20:20:47
670,7,2017-07-06,18:30:00
671,7,2016-09-18,19:21:14
672,7,2017-01-31,14:31:42
673,7,2016-09-24,16:53:40
674,7,2016-10-19,16:39:32
675,7,2017-06-16,10:26:34
676,7,2017-04-07,09:42:30
677,7,2016-11-20,06:20:43
678,7,2016-12-30,05:45:44
679,7,2016-08-04,13:38:16
680,7,2016-08-10,18:01:35
681,7,2017-01-03,18:00:35
682,7,2016-09-13,01:18:55
683,7,2017-05-27,08:08:24
684,7,2017-04-06,08:11:25
685,7,2017-06-02,04:16:59
686,7,2017-05-12,14:51:08
687,7,2017-03-13,04:53:43
688,7,2016-11-03,09:12:43
689,7,2016-09-25,13:54:33
690,7,2017-06-21,12:32:02
691,7,2017-05-24,13:20:15
692,7,2017-05-20,21:40:56
693,7,2016-11-02,08:06:58
694,7,2017-06-18,22:18:58
695,7,2017-01-31,22:05:45
696,7,2017-06-22,01:27:09
697,7,2016-10-07,05:13:49
698,7,2017-01-07,05:21:27
699,7,2016-11-29,02:50:55
700,7,2016-11-24,06:19:48
701,7,2017-02-20,15:56:16
702,7,2017-06-29,00:35:10
703,7,2016-12-29,21:28:56
704,7,2016-12-28,07:51:00
705,7,2016-12-30,02:54:08
706,7,2017-03-12,11:15:34
707,7,2017-05-04,05:09:04
708,7,2017-05-30,07:16:23
709,7,2017-04-21,00:17:18
710,7,2017-02-01,02:52:31
711,7,2016-09-15,02:58:43
712,7,2017-03-05,18:22:32
713,7,2017-03-10,14:40:16
714,7,2017-05-30,00:59:50
715,7,2016-09-24,07:28:57
716,7,2016-08-13,13:09:51
717,7,2017-02-15,02:21:36
718,7,2017-05-18,03:29:17
719,7,2016-08-23,16:11:53
720,7,2016-08-08,23:18:04
721,7,2017-02-14,13:17:09
722,7,2017-01-14,06:04:37
723,7,2016-12-29,11:28:46
724,7,2016-12-27,10:01:37
725,7,2016-10-26,00:21:32
726,7,2016-08-08,22:13:51
727,7,2016-09-14,01:47:50
728,7,2016-08-29,22:34:39
729,7,2016-10-26,19:14:47
730,7,2017-04-18,06:42:15
731,7,2016-12-26,21:41:21
732,7,2016-11-12,18:11:46
733,7,2016-11-29,07:32:37
734,7,2017-02-18,14:25:41
735,7,2017-05-15,20:25:17
736,7,2016-10-03,06:12:32
737,7,2017-03-28,03:31:10
738,7,2017-02-02,12:33:50
739,7,2017-03-27,06:49:11
740,7,2017-05-20,08:00:40
741,7,2017-03-03,20:34:37
742,7,2016-12-21,09:56:51
743,7,2017-04-16,19:55:07
744,7,2016-12-14,00:26:46
745,7,2016-12-15,00:14:30
746,7,2017-01-06,08:21:28
747,7,2016-11-17,02:52:05
748,7,2016-08-29,18:02:12
749,7,2017-01-11,22:53:14
750,7,2016-10-30,05:27:05
751,7,2017-06-16,18:18:44
752,7,2016-12-29,07:19:37
753,7,2016-08-01,04:49:43
754,7,2016-11-21,22:53:31
755,7,2017-02-27,20:40:26
756,7,2016-08-14,05:23:11
757,7,2017-04-05,03:55:16
758,7,2016-12-23,17:39:44
759,7,2017-05-22,16:29:10
760,7,2017-06-21,21:39:34
761,7,2017-05-03,13:57:55
762,7,2017-04-13,15:46:40
763,7,2017-04-19,07:05:00
764,7,2017-02-03,12:15:35
765,7,2017-01-07,22:19:59
766,7,2016-11-07,19:22:45
767,7,2017-01-18,04:53:40
768,7,2016-09-23,15:35:16
769,7,2017-05-01,01:51:52
770,7,2017-02-09,00:05:38
771,7,2017-03-31,02:25:18
772,7,2017-05-23,12:05:36
773,7,2017-03-19,22:00:27
774,7,2016-12-18,11:44:09
775,7,2016-11-22,08:09:01
776,7,2016-08-05,10:30:30
777,7,2016-08-30,18:44:06
778,7,2016-12-31,00:48:17
779,7,2016-09-17,17:32:39
780,7,2017-02-19,16:19:16
781,7,2017-06-05,21:29:12
782,7,2017-01-02,22:42:13
783,7,2016-10-21,12:10:12
784,7,2017-04-15,01:25:47
785,7,2016-10-02,16:33:06
786,7,2016-11-13,20:55:06
787,7,2016-08-20,07:51:17
788,7,2016-08-16,10:33:51
789,7,2017-05-02,06:55:22
790,7,2016-09-06,00:33:17
791,7,2017-02-21,22:11:30
